5387130
4026001
5387100
5659020
5727230
5563210
4426010
5717210
2242001
4214050
2982080
3717170
5662060
3008030
4777050
3656000
3680030
5360120
4537012
5028000
5663150
1228200
2463080
5567170
5574010
4583110
2473060
5844190
3582180
5072000
5565000
3533001
4176120
3382090
5187150
2266100
1104001
5542040
2265001
1310100
2251000
5847620
2410010
3589001
5727220
5524100
3436020
5861220
2710080
4409020
3718090
3139050
5758150
3387100
3734130
1123040
4544130
1321020
3578160
1305100
3532030
3519080
4180110
2036022
3738060
3910030
4462000
4843150
2017000
3719000
2313000
4052030
4193050
3164200
5823070
1037010
5551060
5846280
3685010
5223000
5843290
5851280
5846270
5823075
5629090
5055020
4763320
5846250
3349050
3737260
4545042
5723330
3624110
5591010
5847570
5182040
2272070
5542080
5815095
4074010
2964010
3374050
5818310
5820205
1001000
2738000
2276080
5171070
3325060
3073090
2934020
3440040
4257220
3112090
5373000
3670000
3388080
3590120
3572300
2301000
5819020
4401140
3683030
5350000
4401090
3726150
4176050
3420010
5336040
2460070
3441000
4070040
3736000
1029900
5323002
3710030
5847455
2274000
4475290
3121010
2029000
5018000
3573040
2560170
3718010
4141030
2253000
3405000
4782001
3578000
2131090
3305000
2760050
2967050
2463050
3526000
3735270
4911050
3589000
3616090
2919040
5223030
3562010
3733180
3691010
3667010
3407005
3590190
2216000
3560080
3688010
2432020
2409060
4909100
5590070
3581135
5820232
4854200
2054070
3080000
3563170
5366215
2977230
3152150
3064000
4171060
2983030
2305000
3008010
5659010
3121030
3043020
5503070
4468080
3735000
3161090
